"Test.Sample" "Test.Mean" "Test.Standard.Deviation" "Test.Activity" "Training.Sample" "Training.Mean" "Training.Standard.Deviation" "Training.Activity"
"2496" 20 -0.164679298392692 0.46834152589887 "Walking" 20 -0.164679298392692 -0.164679298392692 "Walking"
"2497" 20 -0.190382544760428 0.472428103145818 "Walking" 20 -0.190382544760428 -0.190382544760428 "Walking"
"2498" 20 -0.160584610577897 0.487731895954885 "Walking" 20 -0.160584610577897 -0.160584610577897 "Walking"
"2499" 20 -0.214809734265624 0.476141621037361 "Walking" 20 -0.214809734265624 -0.214809734265624 "Walking"
"2500" 20 -0.283687523299287 0.456947178504182 "Walking" 20 -0.283687523299287 -0.283687523299287 "Walking"
"2501" 20 -0.286681708531194 0.468223580267974 "Walking" 20 -0.286681708531194 -0.286681708531194 "Walking"
"2502" 20 -0.291914124461212 0.471356719277452 "Walking" 20 -0.291914124461212 -0.291914124461212 "Walking"
"2503" 20 -0.269493274799572 0.479976130318777 "Walking" 20 -0.269493274799572 -0.269493274799572 "Walking"
"2504" 20 -0.213301283074153 0.472567381851882 "Walking" 20 -0.213301283074153 -0.213301283074153 "Walking"
"2505" 20 -0.205570502785918 0.472097348216338 "Walking" 20 -0.205570502785918 -0.205570502785918 "Walking"
"2506" 20 -0.222674247122068 0.474678715935074 "Walking" 20 -0.222674247122068 -0.222674247122068 "Walking"
"2507" 20 -0.228277838654724 0.465696033793703 "Walking" 20 -0.228277838654724 -0.228277838654724 "Walking"
"2508" 20 -0.248686062224064 0.466045004474696 "Walking" 20 -0.248686062224064 -0.248686062224064 "Walking"
"2509" 20 -0.161661796670945 0.492801179962847 "Walking" 20 -0.161661796670945 -0.161661796670945 "Walking"
"2510" 20 -0.188900218119251 0.484991249369412 "Walking" 20 -0.188900218119251 -0.188900218119251 "Walking"
"2511" 20 -0.241968099029162 0.462787463263754 "Walking" 20 -0.241968099029162 -0.241968099029162 "Walking"
"2512" 20 -0.210856362805316 0.462372307963886 "Walking" 20 -0.210856362805316 -0.210856362805316 "Walking"
"2513" 20 -0.270994461946478 0.457410616752707 "Walking" 20 -0.270994461946478 -0.270994461946478 "Walking"
"2514" 20 -0.306983159872727 0.456114173618105 "Walking" 20 -0.306983159872727 -0.306983159872727 "Walking"
"2515" 20 -0.253350279765775 0.453866299045284 "Walking" 20 -0.253350279765775 -0.253350279765775 "Walking"
"2516" 20 -0.210043265843494 0.47290984558916 "Walking" 20 -0.210043265843494 -0.210043265843494 "Walking"
"2517" 20 -0.24031772188549 0.464052519907873 "Walking" 20 -0.24031772188549 -0.24031772188549 "Walking"
"2518" 20 -0.238079603129055 0.449674199278956 "Walking" 20 -0.238079603129055 -0.238079603129055 "Walking"
"2519" 20 -0.299053762821212 0.483590366061187 "Walking Downstairs" 20 -0.299053762821212 -0.299053762821212 "Walking Downstairs"
"2520" 20 -0.263113965095722 0.476610570459285 "Walking Downstairs" 20 -0.263113965095722 -0.263113965095722 "Walking Downstairs"
"2521" 20 -0.269714862174153 0.475003549752817 "Walking Downstairs" 20 -0.269714862174153 -0.269714862174153 "Walking Downstairs"
"2522" 20 -0.211327684525294 0.471775397731954 "Walking Downstairs" 20 -0.211327684525294 -0.211327684525294 "Walking Downstairs"
"2523" 20 -0.251673359134581 0.471984858396909 "Walking Downstairs" 20 -0.251673359134581 -0.251673359134581 "Walking Downstairs"
"2524" 20 -0.261803093282175 0.459711741918738 "Walking Downstairs" 20 -0.261803093282175 -0.261803093282175 "Walking Downstairs"
"2525" 20 -0.24514301754533 0.480468710443345 "Walking Downstairs" 20 -0.24514301754533 -0.24514301754533 "Walking Downstairs"
"2526" 20 -0.232701855262923 0.487859419864585 "Walking Downstairs" 20 -0.232701855262923 -0.232701855262923 "Walking Downstairs"
"2527" 20 -0.225163760460303 0.486450744371797 "Walking Downstairs" 20 -0.225163760460303 -0.225163760460303 "Walking Downstairs"
"2528" 20 -0.226487617171765 0.480186622116116 "Walking Downstairs" 20 -0.226487617171765 -0.226487617171765 "Walking Downstairs"
"2529" 20 -0.185695214134635 0.484003620075447 "Walking Downstairs" 20 -0.185695214134635 -0.185695214134635 "Walking Downstairs"
"2530" 20 -0.147212837344082 0.477147531049146 "Walking Downstairs" 20 -0.147212837344082 -0.147212837344082 "Walking Downstairs"
"2531" 20 -0.183262341190909 0.4877071874361 "Walking Downstairs" 20 -0.183262341190909 -0.183262341190909 "Walking Downstairs"
"2532" 20 -0.218060954704795 0.477764702115379 "Walking Downstairs" 20 -0.218060954704795 -0.218060954704795 "Walking Downstairs"
"2533" 20 -0.242917476369661 0.470431623562899 "Walking Downstairs" 20 -0.242917476369661 -0.242917476369661 "Walking Downstairs"
"2534" 20 -0.23851221157754 0.485142113296329 "Walking Downstairs" 20 -0.23851221157754 -0.23851221157754 "Walking Downstairs"
"2535" 20 -0.262781193945811 0.472096120588496 "Walking Downstairs" 20 -0.262781193945811 -0.262781193945811 "Walking Downstairs"
"2536" 20 -0.287592872249506 0.470560333084371 "Walking Downstairs" 20 -0.287592872249506 -0.287592872249506 "Walking Downstairs"
"2537" 20 -0.268326646727629 0.478212228105708 "Walking Downstairs" 20 -0.268326646727629 -0.268326646727629 "Walking Downstairs"
"2538" 20 -0.275113043729412 0.477360367681143 "Walking Downstairs" 20 -0.275113043729412 -0.275113043729412 "Walking Downstairs"
"2539" 20 -0.250767326047415 0.490702160329329 "Walking Downstairs" 20 -0.250767326047415 -0.250767326047415 "Walking Downstairs"
"2540" 20 -0.253256324236453 0.463102036450031 "Walking Downstairs" 20 -0.253256324236453 -0.253256324236453 "Walking Downstairs"
"2541" 20 -0.292994433971693 0.453176335624781 "Walking Downstairs" 20 -0.292994433971693 -0.292994433971693 "Walking Downstairs"
"2542" 20 -0.265278941837077 0.453541081751577 "Walking Upstairs" 20 -0.265278941837077 -0.265278941837077 "Walking Upstairs"
"2543" 20 -0.299457389225419 0.469425778847065 "Walking Upstairs" 20 -0.299457389225419 -0.299457389225419 "Walking Upstairs"
"2544" 20 -0.283331236874474 0.471925615749217 "Walking Upstairs" 20 -0.283331236874474 -0.283331236874474 "Walking Upstairs"
"2545" 20 -0.291655795011408 0.461466164876103 "Walking Upstairs" 20 -0.291655795011408 -0.291655795011408 "Walking Upstairs"
"2546" 20 -0.291311014434759 0.467510573317355 "Walking Upstairs" 20 -0.291311014434759 -0.291311014434759 "Walking Upstairs"
"2547" 20 -0.301230373207843 0.460044237482522 "Walking Upstairs" 20 -0.301230373207843 -0.301230373207843 "Walking Upstairs"
"2548" 20 -0.327473671466176 0.4654421953266 "Walking Upstairs" 20 -0.327473671466176 -0.327473671466176 "Walking Upstairs"
"2549" 20 -0.297678650928877 0.471383956280804 "Walking Upstairs" 20 -0.297678650928877 -0.297678650928877 "Walking Upstairs"
"2550" 20 -0.345448041788592 0.462934059609023 "Walking Upstairs" 20 -0.345448041788592 -0.345448041788592 "Walking Upstairs"
"2551" 20 -0.330976874394314 0.460029871450379 "Walking Upstairs" 20 -0.330976874394314 -0.330976874394314 "Walking Upstairs"
"2552" 20 -0.327565531306631 0.468721697825188 "Walking Upstairs" 20 -0.327565531306631 -0.327565531306631 "Walking Upstairs"
"2553" 20 -0.322369498610873 0.467959946186745 "Walking Upstairs" 20 -0.322369498610873 -0.322369498610873 "Walking Upstairs"
"2554" 20 -0.366741885476863 0.467249180317714 "Walking Upstairs" 20 -0.366741885476863 -0.366741885476863 "Walking Upstairs"
"2555" 20 -0.375972628062959 0.483671328647966 "Walking Upstairs" 20 -0.375972628062959 -0.375972628062959 "Walking Upstairs"
"2556" 20 -0.353886491841355 0.46456575442777 "Walking Upstairs" 20 -0.353886491841355 -0.353886491841355 "Walking Upstairs"
"2557" 20 -0.336453119053832 0.461140381661944 "Walking Upstairs" 20 -0.336453119053832 -0.336453119053832 "Walking Upstairs"
"2558" 20 -0.381872603245918 0.461332634100399 "Walking Upstairs" 20 -0.381872603245918 -0.381872603245918 "Walking Upstairs"
"2559" 20 -0.327120930323346 0.472549085500911 "Walking Upstairs" 20 -0.327120930323346 -0.327120930323346 "Walking Upstairs"
"2560" 20 -0.305280365110339 0.465148413215614 "Walking Upstairs" 20 -0.305280365110339 -0.305280365110339 "Walking Upstairs"
"2561" 20 -0.291180405332264 0.458727217751254 "Walking Upstairs" 20 -0.291180405332264 -0.291180405332264 "Walking Upstairs"
"2562" 20 -0.26823739459385 0.456352630104831 "Walking Upstairs" 20 -0.26823739459385 -0.26823739459385 "Walking Upstairs"
"2563" 20 -0.285232724550642 0.458737829555688 "Walking Upstairs" 20 -0.285232724550642 -0.285232724550642 "Walking Upstairs"
"2564" 20 -0.279158961198752 0.449906314132981 "Walking Upstairs" 20 -0.279158961198752 -0.279158961198752 "Walking Upstairs"
"2565" 20 -0.308831981623529 0.460616261663646 "Walking Upstairs" 20 -0.308831981623529 -0.308831981623529 "Walking Upstairs"
"2566" 20 -0.311621048025116 0.466318450585396 "Walking Upstairs" 20 -0.311621048025116 -0.311621048025116 "Walking Upstairs"
"2567" 24 -0.588115897907308 0.548930267550067 "Standing" 24 -0.588115897907308 -0.588115897907308 "Standing"
"2568" 24 -0.624836174968663 0.539066781652493 "Standing" 24 -0.624836174968663 -0.624836174968663 "Standing"
"2569" 24 -0.614638523363458 0.512765989912158 "Standing" 24 -0.614638523363458 -0.614638523363458 "Standing"
"2570" 24 -0.609513571754902 0.498289624205747 "Standing" 24 -0.609513571754902 -0.609513571754902 "Standing"
"2571" 24 -0.616940395547683 0.508680592882675 "Standing" 24 -0.616940395547683 -0.616940395547683 "Standing"
"2572" 24 -0.63986744752246 0.512132158304091 "Standing" 24 -0.63986744752246 -0.63986744752246 "Standing"
"2573" 24 -0.639967207618485 0.512448305297865 "Standing" 24 -0.639967207618485 -0.639967207618485 "Standing"
"2574" 24 -0.632801202064902 0.546428566245448 "Standing" 24 -0.632801202064902 -0.632801202064902 "Standing"
"2575" 24 -0.631489856595294 0.551438065068477 "Standing" 24 -0.631489856595294 -0.631489856595294 "Standing"
"2576" 24 -0.631050172509982 0.559101885308538 "Standing" 24 -0.631050172509982 -0.631050172509982 "Standing"
"2577" 24 -0.639972631987736 0.536038882778362 "Standing" 24 -0.639972631987736 -0.639972631987736 "Standing"
"2578" 24 -0.647580399792513 0.530289317214002 "Standing" 24 -0.647580399792513 -0.647580399792513 "Standing"
"2579" 24 -0.635426491257715 0.541163918702516 "Standing" 24 -0.635426491257715 -0.635426491257715 "Standing"
"2580" 24 -0.62984909691836 0.553885392447361 "Standing" 24 -0.62984909691836 -0.62984909691836 "Standing"
"2581" 24 -0.640663109246346 0.552142752141716 "Standing" 24 -0.640663109246346 -0.640663109246346 "Standing"
"2582" 24 -0.644027829490856 0.54312697381022 "Standing" 24 -0.644027829490856 -0.644027829490856 "Standing"
"2583" 24 -0.641617529634617 0.542320504642999 "Standing" 24 -0.641617529634617 -0.641617529634617 "Standing"
"2584" 24 -0.645446188553529 0.531480115486654 "Standing" 24 -0.645446188553529 -0.645446188553529 "Standing"
"2585" 24 -0.624034034374866 0.520580537396274 "Standing" 24 -0.624034034374866 -0.624034034374866 "Standing"
"2586" 24 -0.644456530690339 0.528816137853624 "Standing" 24 -0.644456530690339 -0.644456530690339 "Standing"
"2587" 24 -0.629922054457754 0.541958327038107 "Standing" 24 -0.629922054457754 -0.629922054457754 "Standing"
"2588" 24 -0.637476255137433 0.535008072482001 "Standing" 24 -0.637476255137433 -0.637476255137433 "Standing"
"2589" 24 -0.648216286871836 0.522959030407278 "Standing" 24 -0.648216286871836 -0.648216286871836 "Standing"
"2590" 24 -0.651081687822638 0.525088561530544 "Standing" 24 -0.651081687822638 -0.651081687822638 "Standing"
"2591" 24 -0.641157376437291 0.532913968447702 "Standing" 24 -0.641157376437291 -0.641157376437291 "Standing"
"2592" 24 -0.6414837563959 0.539947755456678 "Standing" 24 -0.6414837563959 -0.6414837563959 "Standing"
"2593" 24 -0.652300179593048 0.524300085963992 "Standing" 24 -0.652300179593048 -0.652300179593048 "Standing"
"2594" 24 -0.641087731566132 0.527699096870951 "Standing" 24 -0.641087731566132 -0.641087731566132 "Standing"
"2595" 24 -0.638505682578966 0.528070979702251 "Standing" 24 -0.638505682578966 -0.638505682578966 "Standing"
"2596" 24 -0.643109128042246 0.531412648539371 "Standing" 24 -0.643109128042246 -0.643109128042246 "Standing"
"2597" 24 -0.6305662100082 0.557431925423701 "Standing" 24 -0.6305662100082 -0.6305662100082 "Standing"
"2598" 24 -0.65161381764385 0.529538622390589 "Standing" 24 -0.65161381764385 -0.65161381764385 "Standing"
"2599" 24 -0.64436909003779 0.524918372588487 "Standing" 24 -0.64436909003779 -0.64436909003779 "Standing"
"2600" 24 -0.616868750111765 0.528676346915371 "Sitting" 24 -0.616868750111765 -0.616868750111765 "Sitting"
"2601" 24 -0.630706499586988 0.549921030176507 "Sitting" 24 -0.630706499586988 -0.630706499586988 "Sitting"
"2602" 24 -0.642197913671301 0.525094295913169 "Sitting" 24 -0.642197913671301 -0.642197913671301 "Sitting"
"2603" 24 -0.626029335546881 0.517889665884864 "Sitting" 24 -0.626029335546881 -0.626029335546881 "Sitting"
"2604" 24 -0.619989518875704 0.525619063325882 "Sitting" 24 -0.619989518875704 -0.619989518875704 "Sitting"
"2605" 24 -0.645252218231729 0.526188795652303 "Sitting" 24 -0.645252218231729 -0.645252218231729 "Sitting"
"2606" 24 -0.654077607651693 0.528284914334769 "Sitting" 24 -0.654077607651693 -0.654077607651693 "Sitting"
"2607" 24 -0.660826593013012 0.521056528505679 "Sitting" 24 -0.660826593013012 -0.660826593013012 "Sitting"
"2608" 24 -0.662366359975365 0.520818423681661 "Sitting" 24 -0.662366359975365 -0.662366359975365 "Sitting"
"2609" 24 -0.65913927896738 0.52838148431953 "Sitting" 24 -0.65913927896738 -0.65913927896738 "Sitting"
"2610" 24 -0.653836621558645 0.53064903742677 "Sitting" 24 -0.653836621558645 -0.653836621558645 "Sitting"
"2611" 24 -0.652033218066114 0.521381799169331 "Sitting" 24 -0.652033218066114 -0.652033218066114 "Sitting"
"2612" 24 -0.649495537619572 0.51458186002899 "Sitting" 24 -0.649495537619572 -0.649495537619572 "Sitting"
"2613" 24 -0.639826693731729 0.52464880359277 "Sitting" 24 -0.639826693731729 -0.639826693731729 "Sitting"
"2614" 24 -0.647576985233922 0.543852269558686 "Sitting" 24 -0.647576985233922 -0.647576985233922 "Sitting"
"2615" 24 -0.657771384786809 0.534386301894484 "Sitting" 24 -0.657771384786809 -0.657771384786809 "Sitting"
"2616" 24 -0.648992950695009 0.526876248289615 "Sitting" 24 -0.648992950695009 -0.648992950695009 "Sitting"
"2617" 24 -0.645317976671836 0.532639562454189 "Sitting" 24 -0.645317976671836 -0.645317976671836 "Sitting"
"2618" 24 -0.656915983023797 0.530691348217816 "Sitting" 24 -0.656915983023797 -0.656915983023797 "Sitting"
"2619" 24 -0.604905052714973 0.553386960781351 "Sitting" 24 -0.604905052714973 -0.604905052714973 "Sitting"
"2620" 24 -0.618792011530517 0.545292917802747 "Sitting" 24 -0.618792011530517 -0.618792011530517 "Sitting"
"2621" 24 -0.645074906343155 0.529117257292793 "Sitting" 24 -0.645074906343155 -0.645074906343155 "Sitting"
"2622" 24 -0.655210893782353 0.522601708945998 "Sitting" 24 -0.655210893782353 -0.655210893782353 "Sitting"
"2623" 24 -0.648186874250446 0.527620139671579 "Sitting" 24 -0.648186874250446 -0.648186874250446 "Sitting"
"2624" 24 -0.653227992414242 0.524305470746168 "Sitting" 24 -0.653227992414242 -0.653227992414242 "Sitting"
"2625" 24 -0.654621816664706 0.52246263968342 "Sitting" 24 -0.654621816664706 -0.654621816664706 "Sitting"
"2626" 24 -0.660788382795722 0.518925289447635 "Sitting" 24 -0.660788382795722 -0.660788382795722 "Sitting"
"2627" 24 -0.655962442037237 0.51569058715614 "Sitting" 24 -0.655962442037237 -0.655962442037237 "Sitting"
"2628" 24 -0.655924574260071 0.508445108720925 "Sitting" 24 -0.655924574260071 -0.655924574260071 "Sitting"
"2629" 24 -0.645757205739893 0.523349374624127 "Sitting" 24 -0.645757205739893 -0.645757205739893 "Sitting"
"2630" 24 -0.649231820827647 0.529551997867897 "Sitting" 24 -0.649231820827647 -0.649231820827647 "Sitting"
"2631" 24 -0.655372664711857 0.530190126857234 "Sitting" 24 -0.655372664711857 -0.655372664711857 "Sitting"
"2632" 24 -0.658234779551515 0.530179298599612 "Sitting" 24 -0.658234779551515 -0.658234779551515 "Sitting"
"2633" 24 -0.656141354077718 0.535761726892204 "Sitting" 24 -0.656141354077718 -0.656141354077718 "Sitting"
"2634" 24 -0.615896512753476 0.534288981153022 "Laying" 24 -0.615896512753476 -0.615896512753476 "Laying"
"2635" 24 -0.631823347260428 0.549012777970306 "Laying" 24 -0.631823347260428 -0.631823347260428 "Laying"
"2636" 24 -0.634376953229109 0.546121251458498 "Laying" 24 -0.634376953229109 -0.634376953229109 "Laying"
"2637" 24 -0.642326245601961 0.541682776303592 "Laying" 24 -0.642326245601961 -0.642326245601961 "Laying"
"2638" 24 -0.64447083402631 0.537235217389792 "Laying" 24 -0.64447083402631 -0.64447083402631 "Laying"
"2639" 24 -0.641350023824563 0.54286375029687 "Laying" 24 -0.641350023824563 -0.641350023824563 "Laying"
"2640" 24 -0.630723876893939 0.553973284414799 "Laying" 24 -0.630723876893939 -0.630723876893939 "Laying"
"2641" 24 -0.632242602086631 0.549063715590992 "Laying" 24 -0.632242602086631 -0.632242602086631 "Laying"
"2642" 24 -0.634532730082709 0.550097056733862 "Laying" 24 -0.634532730082709 -0.634532730082709 "Laying"
"2643" 24 -0.641189764206631 0.534969987446195 "Laying" 24 -0.641189764206631 -0.641189764206631 "Laying"
"2644" 24 -0.636030894580606 0.537386016607109 "Laying" 24 -0.636030894580606 -0.636030894580606 "Laying"
"2645" 24 -0.63294438421123 0.552644491942397 "Laying" 24 -0.63294438421123 -0.63294438421123 "Laying"
"2646" 24 -0.63456428525918 0.556657381580694 "Laying" 24 -0.63456428525918 -0.63456428525918 "Laying"
"2647" 24 -0.63449055502656 0.550915770852866 "Laying" 24 -0.63449055502656 -0.63449055502656 "Laying"
"2648" 24 -0.638485766581569 0.539631619335152 "Laying" 24 -0.638485766581569 -0.638485766581569 "Laying"
"2649" 24 -0.626986977055098 0.556202097772404 "Laying" 24 -0.626986977055098 -0.626986977055098 "Laying"
"2650" 24 -0.624542723996399 0.552347827374267 "Laying" 24 -0.624542723996399 -0.624542723996399 "Laying"
"2651" 24 -0.634481813000481 0.535190353328209 "Laying" 24 -0.634481813000481 -0.634481813000481 "Laying"
"2652" 24 -0.61968797543779 0.550949893911403 "Laying" 24 -0.61968797543779 -0.61968797543779 "Laying"
"2653" 24 -0.623251753471658 0.546985621509796 "Laying" 24 -0.623251753471658 -0.623251753471658 "Laying"
"2654" 24 -0.601957285704456 0.537120663130932 "Laying" 24 -0.601957285704456 -0.601957285704456 "Laying"
"2655" 24 -0.595402498679857 0.537024379621553 "Laying" 24 -0.595402498679857 -0.595402498679857 "Laying"
"2656" 24 -0.618613285620321 0.570655573014935 "Laying" 24 -0.618613285620321 -0.618613285620321 "Laying"
"2657" 24 -0.640314925288413 0.551849361074397 "Laying" 24 -0.640314925288413 -0.640314925288413 "Laying"
"2658" 24 -0.648503369232513 0.536199364419264 "Laying" 24 -0.648503369232513 -0.648503369232513 "Laying"
"2659" 24 -0.644143659106774 0.525896229099501 "Laying" 24 -0.644143659106774 -0.644143659106774 "Laying"
"2660" 24 -0.643660796857166 0.525130579923325 "Laying" 24 -0.643660796857166 -0.643660796857166 "Laying"
"2661" 24 -0.648768073544866 0.534709695789408 "Laying" 24 -0.648768073544866 -0.648768073544866 "Laying"
"2662" 24 -0.638772479648538 0.546326572433221 "Laying" 24 -0.638772479648538 -0.638772479648538 "Laying"
"2663" 24 -0.637641903885918 0.542000653690444 "Laying" 24 -0.637641903885918 -0.637641903885918 "Laying"
"2664" 24 -0.647252427363102 0.531464303011235 "Laying" 24 -0.647252427363102 -0.647252427363102 "Laying"
"2665" 24 -0.641445981867736 0.541986196252911 "Laying" 24 -0.641445981867736 -0.641445981867736 "Laying"
"2666" 24 -0.639517238320856 0.544246492204449 "Laying" 24 -0.639517238320856 -0.639517238320856 "Laying"
"2667" 24 -0.638862938621925 0.551607409711831 "Laying" 24 -0.638862938621925 -0.638862938621925 "Laying"
"2668" 24 -0.635745141909091 0.552595532474574 "Laying" 24 -0.635745141909091 -0.635745141909091 "Laying"
"2669" 24 -0.64401901484795 0.537777730067334 "Laying" 24 -0.64401901484795 -0.64401901484795 "Laying"
"2670" 24 -0.454987635964349 0.49689912167275 "Walking" 24 -0.454987635964349 -0.454987635964349 "Walking"
"2671" 24 -0.437212315117825 0.492644244802361 "Walking" 24 -0.437212315117825 -0.437212315117825 "Walking"
"2672" 24 -0.429603839592335 0.480665935672672 "Walking" 24 -0.429603839592335 -0.429603839592335 "Walking"
"2673" 24 -0.431686150553939 0.477309038216636 "Walking" 24 -0.431686150553939 -0.431686150553939 "Walking"
"2674" 24 -0.438500290454902 0.476411178542405 "Walking" 24 -0.438500290454902 -0.438500290454902 "Walking"
"2675" 24 -0.438124620784314 0.479083953233811 "Walking" 24 -0.438124620784314 -0.438124620784314 "Walking"
"2676" 24 -0.43294896559287 0.476656696856548 "Walking" 24 -0.43294896559287 -0.43294896559287 "Walking"
"2677" 24 -0.434215876015508 0.472931897867524 "Walking" 24 -0.434215876015508 -0.434215876015508 "Walking"
"2678" 24 -0.433595836470232 0.488604099836068 "Walking" 24 -0.433595836470232 -0.433595836470232 "Walking"
"2679" 24 -0.406063682157754 0.473427557791572 "Walking" 24 -0.406063682157754 -0.406063682157754 "Walking"
"2680" 24 -0.387149341159715 0.470955558747671 "Walking" 24 -0.387149341159715 -0.387149341159715 "Walking"
"2681" 24 -0.39278146722139 0.46719873210324 "Walking" 24 -0.39278146722139 -0.39278146722139 "Walking"
"2682" 24 -0.391800779348663 0.462699802660021 "Walking" 24 -0.391800779348663 -0.391800779348663 "Walking"
"2683" 24 -0.395330444686274 0.475807653785605 "Walking" 24 -0.395330444686274 -0.395330444686274 "Walking"
"2684" 24 -0.431778300582175 0.486205889366612 "Walking" 24 -0.431778300582175 -0.431778300582175 "Walking"
"2685" 24 -0.43224154970492 0.489243616204445 "Walking" 24 -0.43224154970492 -0.43224154970492 "Walking"
"2686" 24 -0.435716195945098 0.480856366616022 "Walking" 24 -0.435716195945098 -0.435716195945098 "Walking"
"2687" 24 -0.441373868017647 0.479566662652809 "Walking" 24 -0.441373868017647 -0.441373868017647 "Walking"
"2688" 24 -0.417597675442959 0.468512776099414 "Walking" 24 -0.417597675442959 -0.417597675442959 "Walking"
"2689" 24 -0.424948203737433 0.471217257365468 "Walking" 24 -0.424948203737433 -0.424948203737433 "Walking"
"2690" 24 -0.433202074744207 0.480348773399874 "Walking" 24 -0.433202074744207 -0.433202074744207 "Walking"
"2691" 24 -0.428192979108734 0.475993911272967 "Walking" 24 -0.428192979108734 -0.428192979108734 "Walking"
"2692" 24 -0.428964455344563 0.477190822431083 "Walking" 24 -0.428964455344563 -0.428964455344563 "Walking"
"2693" 24 -0.415499689817291 0.470497702616591 "Walking" 24 -0.415499689817291 -0.415499689817291 "Walking"
"2694" 24 -0.410919255432086 0.47240853590637 "Walking" 24 -0.410919255432086 -0.410919255432086 "Walking"
"2695" 24 -0.407874333217291 0.465056775410408 "Walking" 24 -0.407874333217291 -0.407874333217291 "Walking"
"2696" 24 -0.436543160549857 0.475047122769234 "Walking" 24 -0.436543160549857 -0.436543160549857 "Walking"
"2697" 24 -0.412377759372371 0.465211194596121 "Walking" 24 -0.412377759372371 -0.412377759372371 "Walking"
"2698" 24 -0.373258844902763 0.472281013671103 "Walking Downstairs" 24 -0.373258844902763 -0.373258844902763 "Walking Downstairs"
"2699" 24 -0.340029082858563 0.482140355501661 "Walking Downstairs" 24 -0.340029082858563 -0.340029082858563 "Walking Downstairs"
"2700" 24 -0.340719793133155 0.484461149482004 "Walking Downstairs" 24 -0.340719793133155 -0.340719793133155 "Walking Downstairs"
"2701" 24 -0.357785198626916 0.475128983734469 "Walking Downstairs" 24 -0.357785198626916 -0.357785198626916 "Walking Downstairs"
"2702" 24 -0.351316572717112 0.4746014787587 "Walking Downstairs" 24 -0.351316572717112 -0.351316572717112 "Walking Downstairs"
"2703" 24 -0.300314557186275 0.47882458112257 "Walking Downstairs" 24 -0.300314557186275 -0.300314557186275 "Walking Downstairs"
"2704" 24 -0.308450016045865 0.456579075175294 "Walking Downstairs" 24 -0.308450016045865 -0.308450016045865 "Walking Downstairs"
"2705" 24 -0.409065380016863 0.479815474652387 "Walking Downstairs" 24 -0.409065380016863 -0.409065380016863 "Walking Downstairs"
"2706" 24 -0.354510007967255 0.473712683612851 "Walking Downstairs" 24 -0.354510007967255 -0.354510007967255 "Walking Downstairs"
"2707" 24 -0.376005793128521 0.469348867725311 "Walking Downstairs" 24 -0.376005793128521 -0.376005793128521 "Walking Downstairs"
"2708" 24 -0.3897592492 0.478937087794049 "Walking Downstairs" 24 -0.3897592492 -0.3897592492 "Walking Downstairs"
"2709" 24 -0.363817505913725 0.469012500919011 "Walking Downstairs" 24 -0.363817505913725 -0.363817505913725 "Walking Downstairs"
"2710" 24 -0.268557743389144 0.46697223774376 "Walking Downstairs" 24 -0.268557743389144 -0.268557743389144 "Walking Downstairs"
"2711" 24 -0.28257364969549 0.462680250137176 "Walking Downstairs" 24 -0.28257364969549 -0.28257364969549 "Walking Downstairs"
"2712" 24 -0.385944402492513 0.461296139508497 "Walking Downstairs" 24 -0.385944402492513 -0.385944402492513 "Walking Downstairs"
"2713" 24 -0.391841379015508 0.479826994464202 "Walking Downstairs" 24 -0.391841379015508 -0.391841379015508 "Walking Downstairs"
"2714" 24 -0.359273225485918 0.480430987077538 "Walking Downstairs" 24 -0.359273225485918 -0.359273225485918 "Walking Downstairs"
"2715" 24 -0.392750695722816 0.475928120406919 "Walking Downstairs" 24 -0.392750695722816 -0.392750695722816 "Walking Downstairs"
"2716" 24 -0.383823140521212 0.475046426659421 "Walking Downstairs" 24 -0.383823140521212 -0.383823140521212 "Walking Downstairs"
"2717" 24 -0.382611149294474 0.475470801112111 "Walking Downstairs" 24 -0.382611149294474 -0.382611149294474 "Walking Downstairs"
"2718" 24 -0.37420317749697 0.46986500224367 "Walking Downstairs" 24 -0.37420317749697 -0.37420317749697 "Walking Downstairs"
"2719" 24 -0.384289719453119 0.474314623226581 "Walking Downstairs" 24 -0.384289719453119 -0.384289719453119 "Walking Downstairs"
"2720" 24 -0.310091451835437 0.465127427005201 "Walking Downstairs" 24 -0.310091451835437 -0.310091451835437 "Walking Downstairs"
"2721" 24 -0.315050777753868 0.456818072760507 "Walking Downstairs" 24 -0.315050777753868 -0.315050777753868 "Walking Downstairs"
"2722" 24 -0.320950455036203 0.46127686802993 "Walking Downstairs" 24 -0.320950455036203 -0.320950455036203 "Walking Downstairs"
"2723" 24 -0.339870716746168 0.467012224619927 "Walking Downstairs" 24 -0.339870716746168 -0.339870716746168 "Walking Downstairs"
"2724" 24 -0.392995856719786 0.472042007192818 "Walking Downstairs" 24 -0.392995856719786 -0.392995856719786 "Walking Downstairs"
"2725" 24 -0.432818848963636 0.47997708019819 "Walking Upstairs" 24 -0.432818848963636 -0.432818848963636 "Walking Upstairs"
"2726" 24 -0.433165375983939 0.481743234718494 "Walking Upstairs" 24 -0.433165375983939 -0.433165375983939 "Walking Upstairs"
"2727" 24 -0.456267125340517 0.470671825023832 "Walking Upstairs" 24 -0.456267125340517 -0.456267125340517 "Walking Upstairs"
"2728" 24 -0.460049886903922 0.473683432434463 "Walking Upstairs" 24 -0.460049886903922 -0.460049886903922 "Walking Upstairs"
